,target,ert,fid,dim,algorithm
17,-1.4000000000000004,2778.0,23,2,VBS
18,-1.6,2778.0,23,2,VBS
19,-1.8000000000000003,2821.0,23,2,VBS
20,-2.0,2821.0,23,2,VBS
21,-2.2,3182.0,23,2,VBS
22,-2.4000000000000004,3301.0,23,2,VBS
23,-2.6000000000000005,3321.0,23,2,VBS
24,-2.8000000000000007,3372.0,23,2,VBS
25,-3.0,3372.0,23,2,VBS
26,-3.2,3385.0,23,2,VBS
27,-3.4000000000000004,3443.0,23,2,VBS
28,-3.6000000000000005,3466.0,23,2,VBS
29,-3.8000000000000007,3495.0,23,2,VBS
30,-4.0,3495.0,23,2,VBS
31,-4.2,3731.0,23,2,VBS
32,-4.4,4022.0,23,2,VBS
33,-4.6000000000000005,4043.0,23,2,VBS
34,-4.800000000000001,4049.0,23,2,VBS
35,-5.0,4049.0,23,2,VBS
36,-5.2,4064.0,23,2,VBS
37,-5.4,4073.0,23,2,VBS
38,-5.6000000000000005,4257.0,23,2,VBS
39,-5.800000000000001,6551.0,23,2,VBS
40,-6.0,6551.0,23,2,VBS
41,-6.200000000000001,8021.0,23,2,VBS
42,-6.4,8021.0,23,2,VBS
43,-6.6,18920.0,23,2,VBS
44,-6.800000000000001,35047.0,23,2,VBS
45,-7.0,35047.0,23,2,VBS
46,-7.200000000000001,35809.0,23,2,VBS
47,-7.4,35809.0,23,2,VBS
48,-7.600000000000001,36032.0,23,2,VBS
49,-7.800000000000001,36107.0,23,2,VBS
50,-8.0,36107.0,23,2,VBS
0,2.0,1.0,23,2,GRS
1,1.8,3.533333333333333,23,2,GRS
2,1.6,7.866666666666666,23,2,GRS
3,1.4,13.2,23,2,GRS
4,1.2,28.4,23,2,GRS
5,1.0,45.666666666666664,23,2,GRS
6,0.7999999999999998,110.2,23,2,GRS
7,0.5999999999999999,144.46666666666667,23,2,GRS
8,0.3999999999999999,383.6666666666667,23,2,GRS
9,0.19999999999999998,594.3333333333334,23,2,GRS
10,0.0,594.3333333333334,23,2,GRS
11,-0.20000000000000015,1852.6,23,2,GRS
12,-0.40000000000000036,2120.8,23,2,GRS
13,-0.6000000000000001,2133.3333333333335,23,2,GRS
14,-0.8000000000000003,2244.5333333333333,23,2,GRS
15,-1.0,2244.5333333333333,23,2,GRS
16,-1.2000000000000002,2762.266666666667,23,2,GRS
17,-1.4000000000000004,2778.266666666667,23,2,GRS
18,-1.6,2778.266666666667,23,2,GRS
19,-1.8000000000000003,2821.4666666666667,23,2,GRS
20,-2.0,2821.4666666666667,23,2,GRS
21,-2.2,3182.3333333333335,23,2,GRS
22,-2.4000000000000004,3302.0666666666666,23,2,GRS
23,-2.6000000000000005,3320.866666666667,23,2,GRS
24,-2.8000000000000007,3684.3333333333335,23,2,GRS
25,-3.0,3684.3333333333335,23,2,GRS
26,-3.2,3702.866666666667,23,2,GRS
27,-3.4000000000000004,3736.9333333333334,23,2,GRS
28,-3.6000000000000005,3765.9333333333334,23,2,GRS
29,-3.8000000000000007,4156.933333333333,23,2,GRS
30,-4.0,4156.933333333333,23,2,GRS
31,-4.2,4168.266666666666,23,2,GRS
32,-4.4,4190.733333333334,23,2,GRS
33,-4.6000000000000005,4672.266666666666,23,2,GRS
34,-4.800000000000001,7472.266666666666,23,2,GRS
35,-5.0,7472.266666666666,23,2,GRS
36,-5.2,7493.0,23,2,GRS
37,-5.4,8561.133333333333,23,2,GRS
38,-5.6000000000000005,9442.866666666667,23,2,GRS
39,-5.800000000000001,17440.6,23,2,GRS
40,-6.0,17440.6,23,2,GRS
41,-6.200000000000001,47491.73333333333,23,2,GRS
42,-6.4,47491.73333333333,23,2,GRS
43,-6.6,47519.73333333333,23,2,GRS
44,-6.800000000000001,55688.13333333333,23,2,GRS
45,-7.0,55688.13333333333,23,2,GRS
46,-7.200000000000001,65808.26666666666,23,2,GRS
47,-7.4,65808.26666666666,23,2,GRS
48,-7.600000000000001,71697.93333333333,23,2,GRS
49,-7.800000000000001,78481.33333333333,23,2,GRS
50,-8.0,78481.33333333333,23,2,GRS
0,2.0,1.0,23,2,GRS-LOPO
1,1.8,3.533333333333333,23,2,GRS-LOPO
2,1.6,7.866666666666666,23,2,GRS-LOPO
3,1.4,13.2,23,2,GRS-LOPO
4,1.2,28.4,23,2,GRS-LOPO
5,1.0,45.666666666666664,23,2,GRS-LOPO
6,0.7999999999999998,104.4,23,2,GRS-LOPO
7,0.5999999999999999,199.93333333333334,23,2,GRS-LOPO
8,0.3999999999999999,494.4,23,2,GRS-LOPO
9,0.19999999999999998,795.1333333333333,23,2,GRS-LOPO
10,0.0,795.1333333333333,23,2,GRS-LOPO
11,-0.20000000000000015,2889.5333333333333,23,2,GRS-LOPO
12,-0.40000000000000036,3130.733333333333,23,2,GRS-LOPO
13,-0.6000000000000001,3235.133333333333,23,2,GRS-LOPO
14,-0.8000000000000003,3829.6,23,2,GRS-LOPO
15,-1.0,3829.6,23,2,GRS-LOPO
16,-1.2000000000000002,4123.466666666666,23,2,GRS-LOPO
17,-1.4000000000000004,4151.133333333333,23,2,GRS-LOPO
18,-1.6,4151.133333333333,23,2,GRS-LOPO
19,-1.8000000000000003,4188.8,23,2,GRS-LOPO
20,-2.0,4188.8,23,2,GRS-LOPO
21,-2.2,4209.933333333333,23,2,GRS-LOPO
22,-2.4000000000000004,4340.2,23,2,GRS-LOPO
23,-2.6000000000000005,4358.133333333333,23,2,GRS-LOPO
24,-2.8000000000000007,4383.466666666666,23,2,GRS-LOPO
25,-3.0,4383.466666666666,23,2,GRS-LOPO
26,-3.2,4409.533333333334,23,2,GRS-LOPO
27,-3.4000000000000004,4444.6,23,2,GRS-LOPO
28,-3.6000000000000005,4456.866666666667,23,2,GRS-LOPO
29,-3.8000000000000007,5168.266666666666,23,2,GRS-LOPO
30,-4.0,5168.266666666666,23,2,GRS-LOPO
31,-4.2,5179.6,23,2,GRS-LOPO
32,-4.4,5193.2,23,2,GRS-LOPO
33,-4.6000000000000005,6026.066666666667,23,2,GRS-LOPO
34,-4.800000000000001,6049.2,23,2,GRS-LOPO
35,-5.0,6049.2,23,2,GRS-LOPO
36,-5.2,6074.066666666667,23,2,GRS-LOPO
37,-5.4,43615.066666666666,23,2,GRS-LOPO
38,-5.6000000000000005,126508.86666666667,23,2,GRS-LOPO
39,-5.800000000000001,198515.2,23,2,GRS-LOPO
40,-6.0,198515.2,23,2,GRS-LOPO
41,-6.200000000000001,479228.3846153846,23,2,GRS-LOPO
42,-6.4,479228.3846153846,23,2,GRS-LOPO
43,-6.6,724915.5,23,2,GRS-LOPO
44,-6.800000000000001,925776.0909090909,23,2,GRS-LOPO
45,-7.0,925776.0909090909,23,2,GRS-LOPO
46,-7.200000000000001,1033280.2,23,2,GRS-LOPO
47,-7.4,1033280.2,23,2,GRS-LOPO
48,-7.600000000000001,1057514.5,23,2,GRS-LOPO
49,-7.800000000000001,1057770.9,23,2,GRS-LOPO
50,-8.0,1057770.9,23,2,GRS-LOPO
0,2.0,1.0,23,2,Powell
1,1.8,1.6,23,2,Powell
2,1.6,3.066666666666667,23,2,Powell
3,1.4,5.133333333333334,23,2,Powell
4,1.2,8.866666666666667,23,2,Powell
5,1.0,13.266666666666667,23,2,Powell
6,0.7999999999999998,105.8,23,2,Powell
7,0.5999999999999999,188.73333333333332,23,2,Powell
8,0.3999999999999999,783.0,23,2,Powell
9,0.19999999999999998,1015.2,23,2,Powell
10,0.0,1015.2,23,2,Powell
11,-0.20000000000000015,3513.6666666666665,23,2,Powell
12,-0.40000000000000036,5578.4,23,2,Powell
13,-0.6000000000000001,10122.866666666667,23,2,Powell
14,-0.8000000000000003,14071.733333333334,23,2,Powell
15,-1.0,14071.733333333334,23,2,Powell
16,-1.2000000000000002,27161.066666666666,23,2,Powell
17,-1.4000000000000004,35493.13333333333,23,2,Powell
18,-1.6,35493.13333333333,23,2,Powell
19,-1.8000000000000003,85044.53846153847,23,2,Powell
20,-2.0,85044.53846153847,23,2,Powell
21,-2.2,95939.15384615384,23,2,Powell
22,-2.4000000000000004,107874.38461538461,23,2,Powell
23,-2.6000000000000005,107884.07692307692,23,2,Powell
24,-2.8000000000000007,148478.72727272726,23,2,Powell
25,-3.0,148478.72727272726,23,2,Powell
26,-3.2,148484.0,23,2,Powell
27,-3.4000000000000004,168497.0,23,2,Powell
28,-3.6000000000000005,230212.125,23,2,Powell
29,-3.8000000000000007,230939.75,23,2,Powell
30,-4.0,230939.75,23,2,Powell
31,-4.2,231001.375,23,2,Powell
32,-4.4,266031.85714285716,23,2,Powell
33,-4.6000000000000005,322933.8333333333,23,2,Powell
34,-4.800000000000001,334836.5,23,2,Powell
35,-5.0,334836.5,23,2,Powell
36,-5.2,339682.5,23,2,Powell
37,-5.4,348297.1666666667,23,2,Powell
38,-5.6000000000000005,364098.6666666667,23,2,Powell
39,-5.800000000000001,369087.5,23,2,Powell
40,-6.0,369087.5,23,2,Powell
41,-6.200000000000001,595526.0,23,2,Powell
42,-6.4,595526.0,23,2,Powell
43,-6.6,595527.5,23,2,Powell
44,-6.800000000000001,881450.0,23,2,Powell
45,-7.0,881450.0,23,2,Powell
46,-7.200000000000001,1330202.0,23,2,Powell
47,-7.4,1330202.0,23,2,Powell
48,-7.600000000000001,1330202.5,23,2,Powell
49,-7.800000000000001,1351649.5,23,2,Powell
50,-8.0,1351649.5,23,2,Powell
0,2.0,1.0,23,2,SLSQP
1,1.8,3.533333333333333,23,2,SLSQP
2,1.6,7.866666666666666,23,2,SLSQP
3,1.4,13.2,23,2,SLSQP
4,1.2,29.533333333333335,23,2,SLSQP
5,1.0,58.93333333333333,23,2,SLSQP
6,0.7999999999999998,173.46666666666667,23,2,SLSQP
7,0.5999999999999999,287.93333333333334,23,2,SLSQP
8,0.3999999999999999,427.0,23,2,SLSQP
9,0.19999999999999998,676.5333333333333,23,2,SLSQP
10,0.0,676.5333333333333,23,2,SLSQP
11,-0.20000000000000015,1034.3333333333333,23,2,SLSQP
12,-0.40000000000000036,2108.266666666667,23,2,SLSQP
13,-0.6000000000000001,2797.733333333333,23,2,SLSQP
14,-0.8000000000000003,3364.5333333333333,23,2,SLSQP
15,-1.0,3364.5333333333333,23,2,SLSQP
16,-1.2000000000000002,4018.733333333333,23,2,SLSQP
17,-1.4000000000000004,6632.933333333333,23,2,SLSQP
18,-1.6,6632.933333333333,23,2,SLSQP
19,-1.8000000000000003,6713.4,23,2,SLSQP
20,-2.0,6713.4,23,2,SLSQP
21,-2.2,7734.266666666666,23,2,SLSQP
22,-2.4000000000000004,8365.733333333334,23,2,SLSQP
23,-2.6000000000000005,9547.2,23,2,SLSQP
24,-2.8000000000000007,9942.666666666666,23,2,SLSQP
25,-3.0,9942.666666666666,23,2,SLSQP
26,-3.2,11535.466666666667,23,2,SLSQP
27,-3.4000000000000004,28278.4,23,2,SLSQP
28,-3.6000000000000005,44612.26666666667,23,2,SLSQP
29,-3.8000000000000007,65242.92857142857,23,2,SLSQP
30,-4.0,65242.92857142857,23,2,SLSQP
31,-4.2,112394.91666666667,23,2,SLSQP
32,-4.4,156412.8,23,2,SLSQP
33,-4.6000000000000005,621434.25,23,2,SLSQP
34,-4.800000000000001,621435.25,23,2,SLSQP
35,-5.0,621435.25,23,2,SLSQP
36,-5.2,2864990.0,23,2,SLSQP
37,-5.4,inf,23,2,SLSQP
38,-5.6000000000000005,inf,23,2,SLSQP
39,-5.800000000000001,inf,23,2,SLSQP
40,-6.0,inf,23,2,SLSQP
41,-6.200000000000001,inf,23,2,SLSQP
42,-6.4,inf,23,2,SLSQP
43,-6.6,inf,23,2,SLSQP
44,-6.800000000000001,inf,23,2,SLSQP
45,-7.0,inf,23,2,SLSQP
46,-7.200000000000001,inf,23,2,SLSQP
47,-7.4,inf,23,2,SLSQP
48,-7.600000000000001,inf,23,2,SLSQP
49,-7.800000000000001,inf,23,2,SLSQP
50,-8.0,inf,23,2,SLSQP
0,2.0,1.0,23,2,L-BFGS-B
1,1.8,2.0,23,2,L-BFGS-B
2,1.6,4.866666666666666,23,2,L-BFGS-B
3,1.4,26.533333333333335,23,2,L-BFGS-B
4,1.2,56.2,23,2,L-BFGS-B
5,1.0,93.46666666666667,23,2,L-BFGS-B
6,0.7999999999999998,475.6,23,2,L-BFGS-B
7,0.5999999999999999,908.8,23,2,L-BFGS-B
8,0.3999999999999999,1141.0,23,2,L-BFGS-B
9,0.19999999999999998,1239.2,23,2,L-BFGS-B
10,0.0,1239.2,23,2,L-BFGS-B
11,-0.20000000000000015,2289.2,23,2,L-BFGS-B
12,-0.40000000000000036,3226.6,23,2,L-BFGS-B
13,-0.6000000000000001,3235.2,23,2,L-BFGS-B
14,-0.8000000000000003,3460.4,23,2,L-BFGS-B
15,-1.0,3460.4,23,2,L-BFGS-B
16,-1.2000000000000002,8148.2,23,2,L-BFGS-B
17,-1.4000000000000004,11043.0,23,2,L-BFGS-B
18,-1.6,11043.0,23,2,L-BFGS-B
19,-1.8000000000000003,12643.733333333334,23,2,L-BFGS-B
20,-2.0,12643.733333333334,23,2,L-BFGS-B
21,-2.2,15203.4,23,2,L-BFGS-B
22,-2.4000000000000004,26130.066666666666,23,2,L-BFGS-B
23,-2.6000000000000005,32124.8,23,2,L-BFGS-B
24,-2.8000000000000007,59142.53846153846,23,2,L-BFGS-B
25,-3.0,59142.53846153846,23,2,L-BFGS-B
26,-3.2,61691.0,23,2,L-BFGS-B
27,-3.4000000000000004,76906.07692307692,23,2,L-BFGS-B
28,-3.6000000000000005,89664.38461538461,23,2,L-BFGS-B
29,-3.8000000000000007,121932.5,23,2,L-BFGS-B
30,-4.0,121932.5,23,2,L-BFGS-B
31,-4.2,151140.9090909091,23,2,L-BFGS-B
32,-4.4,185825.44444444444,23,2,L-BFGS-B
33,-4.6000000000000005,195148.77777777778,23,2,L-BFGS-B
34,-4.800000000000001,253540.25,23,2,L-BFGS-B
35,-5.0,253540.25,23,2,L-BFGS-B
36,-5.2,382675.6666666667,23,2,L-BFGS-B
37,-5.4,382680.8333333333,23,2,L-BFGS-B
38,-5.6000000000000005,1379268.0,23,2,L-BFGS-B
39,-5.800000000000001,2952761.0,23,2,L-BFGS-B
40,-6.0,2952761.0,23,2,L-BFGS-B
41,-6.200000000000001,inf,23,2,L-BFGS-B
42,-6.4,inf,23,2,L-BFGS-B
43,-6.6,inf,23,2,L-BFGS-B
44,-6.800000000000001,inf,23,2,L-BFGS-B
45,-7.0,inf,23,2,L-BFGS-B
46,-7.200000000000001,inf,23,2,L-BFGS-B
47,-7.4,inf,23,2,L-BFGS-B
48,-7.600000000000001,inf,23,2,L-BFGS-B
49,-7.800000000000001,inf,23,2,L-BFGS-B
50,-8.0,inf,23,2,L-BFGS-B
0,2.0,1.0,23,2,default
1,1.8,1.4,23,2,default
2,1.6,2.4,23,2,default
3,1.4,4.133333333333334,23,2,default
4,1.2,7.133333333333334,23,2,default
5,1.0,12.4,23,2,default
6,0.7999999999999998,95.73333333333333,23,2,default
7,0.5999999999999999,177.8,23,2,default
8,0.3999999999999999,662.5333333333333,23,2,default
9,0.19999999999999998,1476.6,23,2,default
10,0.0,1476.6,23,2,default
11,-0.20000000000000015,2635.4,23,2,default
12,-0.40000000000000036,2859.2,23,2,default
13,-0.6000000000000001,2950.266666666667,23,2,default
14,-0.8000000000000003,3141.3333333333335,23,2,default
15,-1.0,3141.3333333333335,23,2,default
16,-1.2000000000000002,3200.6666666666665,23,2,default
17,-1.4000000000000004,3527.4666666666667,23,2,default
18,-1.6,3527.4666666666667,23,2,default
19,-1.8000000000000003,3560.733333333333,23,2,default
20,-2.0,3560.733333333333,23,2,default
21,-2.2,3574.2,23,2,default
22,-2.4000000000000004,3606.4666666666667,23,2,default
23,-2.6000000000000005,3624.133333333333,23,2,default
24,-2.8000000000000007,3686.6,23,2,default
25,-3.0,3686.6,23,2,default
26,-3.2,3702.2,23,2,default
27,-3.4000000000000004,3724.4,23,2,default
28,-3.6000000000000005,3746.266666666667,23,2,default
29,-3.8000000000000007,3762.6,23,2,default
30,-4.0,3762.6,23,2,default
31,-4.2,3778.266666666667,23,2,default
32,-4.4,4021.9333333333334,23,2,default
33,-4.6000000000000005,4043.3333333333335,23,2,default
34,-4.800000000000001,4048.733333333333,23,2,default
35,-5.0,4048.733333333333,23,2,default
36,-5.2,4063.5333333333333,23,2,default
37,-5.4,4072.6666666666665,23,2,default
38,-5.6000000000000005,4256.533333333334,23,2,default
39,-5.800000000000001,6551.2,23,2,default
40,-6.0,6551.2,23,2,default
41,-6.200000000000001,8021.2,23,2,default
42,-6.4,8021.2,23,2,default
43,-6.6,18920.466666666667,23,2,default
44,-6.800000000000001,72320.66666666667,23,2,default
45,-7.0,72320.66666666667,23,2,default
46,-7.200000000000001,109122.1,23,2,default
47,-7.4,109122.1,23,2,default
48,-7.600000000000001,134761.6,23,2,default
49,-7.800000000000001,137485.6,23,2,default
50,-8.0,137485.6,23,2,default
0,2.0,1.0,23,2,2L
1,1.8,1.4,23,2,2L
2,1.6,2.6,23,2,2L
3,1.4,5.266666666666667,23,2,2L
4,1.2,8.866666666666667,23,2,2L
5,1.0,12.533333333333333,23,2,2L
6,0.7999999999999998,103.06666666666666,23,2,2L
7,0.5999999999999999,201.26666666666668,23,2,2L
8,0.3999999999999999,600.5333333333333,23,2,2L
9,0.19999999999999998,1431.9333333333334,23,2,2L
10,0.0,1431.9333333333334,23,2,2L
11,-0.20000000000000015,2891.3333333333335,23,2,2L
12,-0.40000000000000036,3160.4,23,2,2L
13,-0.6000000000000001,3428.0666666666666,23,2,2L
14,-0.8000000000000003,3473.866666666667,23,2,2L
15,-1.0,3473.866666666667,23,2,2L
16,-1.2000000000000002,3526.266666666667,23,2,2L
17,-1.4000000000000004,3552.733333333333,23,2,2L
18,-1.6,3552.733333333333,23,2,2L
19,-1.8000000000000003,3585.266666666667,23,2,2L
20,-2.0,3585.266666666667,23,2,2L
21,-2.2,3612.6,23,2,2L
22,-2.4000000000000004,3865.3333333333335,23,2,2L
23,-2.6000000000000005,3890.5333333333333,23,2,2L
24,-2.8000000000000007,3899.133333333333,23,2,2L
25,-3.0,3899.133333333333,23,2,2L
26,-3.2,4138.066666666667,23,2,2L
27,-3.4000000000000004,4171.933333333333,23,2,2L
28,-3.6000000000000005,4184.8,23,2,2L
29,-3.8000000000000007,4197.533333333334,23,2,2L
30,-4.0,4197.533333333334,23,2,2L
31,-4.2,4216.8,23,2,2L
32,-4.4,4530.666666666667,23,2,2L
33,-4.6000000000000005,5240.0,23,2,2L
34,-4.800000000000001,6042.6,23,2,2L
35,-5.0,6042.6,23,2,2L
36,-5.2,6617.533333333334,23,2,2L
37,-5.4,6970.066666666667,23,2,2L
38,-5.6000000000000005,12463.933333333332,23,2,2L
39,-5.800000000000001,33834.46666666667,23,2,2L
40,-6.0,33834.46666666667,23,2,2L
41,-6.200000000000001,61341.769230769234,23,2,2L
42,-6.4,61341.769230769234,23,2,2L
43,-6.6,100166.90909090909,23,2,2L
44,-6.800000000000001,112263.3,23,2,2L
45,-7.0,112263.3,23,2,2L
46,-7.200000000000001,114946.1,23,2,2L
47,-7.4,114946.1,23,2,2L
48,-7.600000000000001,145488.22222222222,23,2,2L
49,-7.800000000000001,146107.11111111112,23,2,2L
50,-8.0,146107.11111111112,23,2,2L
0,2.0,1.0,23,2,4L
1,1.8,1.4,23,2,4L
2,1.6,2.6,23,2,4L
3,1.4,4.533333333333333,23,2,4L
4,1.2,7.333333333333333,23,2,4L
5,1.0,12.866666666666667,23,2,4L
6,0.7999999999999998,101.6,23,2,4L
7,0.5999999999999999,351.73333333333335,23,2,4L
8,0.3999999999999999,697.7333333333333,23,2,4L
9,0.19999999999999998,1409.3333333333333,23,2,4L
10,0.0,1409.3333333333333,23,2,4L
11,-0.20000000000000015,2849.4666666666667,23,2,4L
12,-0.40000000000000036,2888.733333333333,23,2,4L
13,-0.6000000000000001,3000.9333333333334,23,2,4L
14,-0.8000000000000003,3051.9333333333334,23,2,4L
15,-1.0,3051.9333333333334,23,2,4L
16,-1.2000000000000002,3116.5333333333333,23,2,4L
17,-1.4000000000000004,3149.133333333333,23,2,4L
18,-1.6,3149.133333333333,23,2,4L
19,-1.8000000000000003,3209.266666666667,23,2,4L
20,-2.0,3209.266666666667,23,2,4L
21,-2.2,3235.6666666666665,23,2,4L
22,-2.4000000000000004,3301.133333333333,23,2,4L
23,-2.6000000000000005,3326.266666666667,23,2,4L
24,-2.8000000000000007,3372.4,23,2,4L
25,-3.0,3372.4,23,2,4L
26,-3.2,3385.0,23,2,4L
27,-3.4000000000000004,3442.8,23,2,4L
28,-3.6000000000000005,3465.733333333333,23,2,4L
29,-3.8000000000000007,3495.0,23,2,4L
30,-4.0,3495.0,23,2,4L
31,-4.2,3731.3333333333335,23,2,4L
32,-4.4,4296.8,23,2,4L
33,-4.6000000000000005,6041.8,23,2,4L
34,-4.800000000000001,7675.066666666667,23,2,4L
35,-5.0,7675.066666666667,23,2,4L
36,-5.2,24422.0,23,2,4L
37,-5.4,35711.642857142855,23,2,4L
38,-5.6000000000000005,57319.307692307695,23,2,4L
39,-5.800000000000001,68063.15384615384,23,2,4L
40,-6.0,68063.15384615384,23,2,4L
41,-6.200000000000001,95489.27272727272,23,2,4L
42,-6.4,95489.27272727272,23,2,4L
43,-6.6,96290.72727272728,23,2,4L
44,-6.800000000000001,96357.0,23,2,4L
45,-7.0,96357.0,23,2,4L
46,-7.200000000000001,96401.0,23,2,4L
47,-7.4,96401.0,23,2,4L
48,-7.600000000000001,111260.9,23,2,4L
49,-7.800000000000001,111281.6,23,2,4L
50,-8.0,111281.6,23,2,4L
0,2.0,1.0,23,2,8L
1,1.8,1.4,23,2,8L
2,1.6,2.6,23,2,8L
3,1.4,4.533333333333333,23,2,8L
4,1.2,7.333333333333333,23,2,8L
5,1.0,12.066666666666666,23,2,8L
6,0.7999999999999998,119.93333333333334,23,2,8L
7,0.5999999999999999,277.6,23,2,8L
8,0.3999999999999999,1103.9333333333334,23,2,8L
9,0.19999999999999998,2062.133333333333,23,2,8L
10,0.0,2062.133333333333,23,2,8L
11,-0.20000000000000015,5416.133333333333,23,2,8L
12,-0.40000000000000036,5751.6,23,2,8L
13,-0.6000000000000001,5946.4,23,2,8L
14,-0.8000000000000003,5985.0,23,2,8L
15,-1.0,5985.0,23,2,8L
16,-1.2000000000000002,6064.8,23,2,8L
17,-1.4000000000000004,6107.0,23,2,8L
18,-1.6,6107.0,23,2,8L
19,-1.8000000000000003,6186.333333333333,23,2,8L
20,-2.0,6186.333333333333,23,2,8L
21,-2.2,6217.733333333334,23,2,8L
22,-2.4000000000000004,6295.8,23,2,8L
23,-2.6000000000000005,6336.6,23,2,8L
24,-2.8000000000000007,6395.2,23,2,8L
25,-3.0,6395.2,23,2,8L
26,-3.2,6414.8,23,2,8L
27,-3.4000000000000004,7420.266666666666,23,2,8L
28,-3.6000000000000005,7455.066666666667,23,2,8L
29,-3.8000000000000007,8088.466666666666,23,2,8L
30,-4.0,8088.466666666666,23,2,8L
31,-4.2,8358.933333333332,23,2,8L
32,-4.4,8409.8,23,2,8L
33,-4.6000000000000005,10442.466666666667,23,2,8L
34,-4.800000000000001,13812.533333333333,23,2,8L
35,-5.0,13812.533333333333,23,2,8L
36,-5.2,14431.333333333334,23,2,8L
37,-5.4,22565.2,23,2,8L
38,-5.6000000000000005,22640.333333333332,23,2,8L
39,-5.800000000000001,22672.266666666666,23,2,8L
40,-6.0,22672.266666666666,23,2,8L
41,-6.200000000000001,26881.866666666665,23,2,8L
42,-6.4,26881.866666666665,23,2,8L
43,-6.6,34992.357142857145,23,2,8L
44,-6.800000000000001,35047.07142857143,23,2,8L
45,-7.0,35047.07142857143,23,2,8L
46,-7.200000000000001,35808.642857142855,23,2,8L
47,-7.4,35808.642857142855,23,2,8L
48,-7.600000000000001,39437.42857142857,23,2,8L
49,-7.800000000000001,39459.857142857145,23,2,8L
50,-8.0,39459.857142857145,23,2,8L
0,2.0,1.0,23,2,16L
1,1.8,1.4,23,2,16L
2,1.6,2.6,23,2,16L
3,1.4,4.533333333333333,23,2,16L
4,1.2,7.333333333333333,23,2,16L
5,1.0,12.066666666666666,23,2,16L
6,0.7999999999999998,131.4,23,2,16L
7,0.5999999999999999,313.26666666666665,23,2,16L
8,0.3999999999999999,673.8,23,2,16L
9,0.19999999999999998,1175.8,23,2,16L
10,0.0,1175.8,23,2,16L
11,-0.20000000000000015,7808.866666666667,23,2,16L
12,-0.40000000000000036,9388.466666666667,23,2,16L
13,-0.6000000000000001,9804.466666666667,23,2,16L
14,-0.8000000000000003,11218.133333333333,23,2,16L
15,-1.0,11218.133333333333,23,2,16L
16,-1.2000000000000002,11396.866666666667,23,2,16L
17,-1.4000000000000004,11512.866666666667,23,2,16L
18,-1.6,11512.866666666667,23,2,16L
19,-1.8000000000000003,11616.933333333332,23,2,16L
20,-2.0,11616.933333333332,23,2,16L
21,-2.2,11673.6,23,2,16L
22,-2.4000000000000004,12265.266666666666,23,2,16L
23,-2.6000000000000005,12304.066666666668,23,2,16L
24,-2.8000000000000007,12422.0,23,2,16L
25,-3.0,12422.0,23,2,16L
26,-3.2,12563.266666666666,23,2,16L
27,-3.4000000000000004,13106.6,23,2,16L
28,-3.6000000000000005,16379.933333333332,23,2,16L
29,-3.8000000000000007,16891.066666666666,23,2,16L
30,-4.0,16891.066666666666,23,2,16L
31,-4.2,30011.266666666666,23,2,16L
32,-4.4,30572.6,23,2,16L
33,-4.6000000000000005,30688.0,23,2,16L
34,-4.800000000000001,33679.6,23,2,16L
35,-5.0,33679.6,23,2,16L
36,-5.2,33778.666666666664,23,2,16L
37,-5.4,33811.6,23,2,16L
38,-5.6000000000000005,35433.333333333336,23,2,16L
39,-5.800000000000001,35488.53333333333,23,2,16L
40,-6.0,35488.53333333333,23,2,16L
41,-6.200000000000001,35597.6,23,2,16L
42,-6.4,35597.6,23,2,16L
43,-6.6,35651.0,23,2,16L
44,-6.800000000000001,35782.86666666667,23,2,16L
45,-7.0,35782.86666666667,23,2,16L
46,-7.200000000000001,35892.2,23,2,16L
47,-7.4,35892.2,23,2,16L
48,-7.600000000000001,36031.666666666664,23,2,16L
49,-7.800000000000001,36106.6,23,2,16L
50,-8.0,36106.6,23,2,16L
0,2.0,1.0,23,2,32L
1,1.8,1.4,23,2,32L
2,1.6,2.6,23,2,32L
3,1.4,4.533333333333333,23,2,32L
4,1.2,7.333333333333333,23,2,32L
5,1.0,12.066666666666666,23,2,32L
6,0.7999999999999998,132.06666666666666,23,2,32L
7,0.5999999999999999,231.8,23,2,32L
8,0.3999999999999999,579.8,23,2,32L
9,0.19999999999999998,1901.2666666666667,23,2,32L
10,0.0,1901.2666666666667,23,2,32L
11,-0.20000000000000015,7900.466666666666,23,2,32L
12,-0.40000000000000036,24197.866666666665,23,2,32L
13,-0.6000000000000001,27612.133333333335,23,2,32L
14,-0.8000000000000003,37474.13333333333,23,2,32L
15,-1.0,37474.13333333333,23,2,32L
16,-1.2000000000000002,48926.2,23,2,32L
17,-1.4000000000000004,49568.933333333334,23,2,32L
18,-1.6,49568.933333333334,23,2,32L
19,-1.8000000000000003,49835.0,23,2,32L
20,-2.0,49835.0,23,2,32L
21,-2.2,49949.0,23,2,32L
22,-2.4000000000000004,50233.26666666667,23,2,32L
23,-2.6000000000000005,50350.4,23,2,32L
24,-2.8000000000000007,50422.066666666666,23,2,32L
25,-3.0,50422.066666666666,23,2,32L
26,-3.2,50542.933333333334,23,2,32L
27,-3.4000000000000004,60425.71428571428,23,2,32L
28,-3.6000000000000005,69410.71428571429,23,2,32L
29,-3.8000000000000007,69573.14285714286,23,2,32L
30,-4.0,69573.14285714286,23,2,32L
31,-4.2,79511.71428571429,23,2,32L
32,-4.4,85776.0,23,2,32L
